article,has_lesson_term,has_effect_term,n_matching_sentences,sample_sentences
2015/21-pg7.1_007.txt,1,1,1,国际金融危机对发达国家的一个重要启示是要推行结构性改革和改善供给面，但经济低迷导致基础设施建设支出疲弱，于是这些国家加大在基础设施领域的对外开放力度
2015/21-pg7.1_008.txt,1,1,1,欧美市场受国际金融危机冲击严重，企业资金短缺，这在一定程度上会刺激中国企业转战西方，但中国企业西向投资的根本动力还是自身成长所需，以及参与构建全球经济新格局的商业冲动
2015/21-pg7.1_009.txt,1,1,2,特别是本轮国际金融危机后，各国充分汲取危机中正反两方面的经验教训，纷纷向风险最小化模式转变，强化存款保险早期纠正与风险处置等职责 || 在我国存款保险制度设计理念和方向上，这方面有高度共识，包括存款保险不能做“付款箱”，应实行基于风险的差别费率，存款保险应具有必要的早期纠正和风险处置职能，尽可能做到对风险早发现、早纠正、早处置等，正是总结了国际金融危机正反两方面的经验教训，体现了存款保险制度的核心要素和国际发展改革趋势
2015/21-pg7.1_010.txt,1,1,0,
2015/21-pg7.1_011.txt,1,1,1,前者主要是在经济下行期生产率提高速度通常较低，即生产率提高具有顺周期的特点；后者主要是前几年应对国际金融危机冲击而实施的大力度投资刺激政策，一定程度上加剧了部分领域产能过剩，导致生产率提高速度一定程度的下降
2015/21-pg7.1_013.txt,0,1,1,2008年国际金融危机爆发，加上欧元区部分成员国经济发展中的泡沫破灭，引发了银行业危机，严重拖累了欧元
2015/21-pg7.1_014.txt,0,1,0,
2015/21-pg7.1_015.txt,0,1,1,国际金融危机深层次影响持续显现，世界经济缓慢复苏、发展分化，国际投资贸易格局和多边投资贸易规则酝酿深刻调整
2015/22-pg7.2_001.txt,0,1,1,"一、时代背景 

 当今世界正发生复杂深刻的变化，国际金融危机深层次影响继续显现，世界经济缓慢复苏、发展分化，国际投资贸易格局和多边投资贸易规则酝酿深刻调整，各国面临的发展问题依然严峻"
2015/22-pg7.2_002.txt,1,1,0,
2015/22-pg7.2_003.txt,1,1,0,
2015/22-pg7.2_004.txt,0,1,0,
2015/22-pg7.2_005.txt,0,1,0,
2015/22-pg7.2_006.txt,0,1,1,蔡源分析称，在美国、英国等受到2008年国际金融危机冲击最大的国家，家庭债务都在大规模减少，澳大利亚受金融危机的影响较小，因此消费者信心相对较强，借贷行为很普遍，导致家庭负债较高
2015/22-pg7.2_007.txt,1,0,0,
2015/22-pg7.2_008.txt,1,0,0,
2015/22-pg7.2_009.txt,1,1,1,在应对国际金融危机冲击中，我国成为全球表现最好的主要经济体
2015/22-pg7.2_011.txt,0,1,0,
2015/22-pg7.2_012.txt,0,1,0,
2015/22-pg7.2_013.txt,1,1,0,
2015/22-pg7.2_014.txt,1,1,0,
2015/22-pg7.2_015.txt,0,1,1,2014年美元的实际汇率大幅升值，其结果是，扣除石油项目之外，美国的经常项目账户逆差占国内生产总值的比例达到了3%，逼近金融危机前4%的高点
2015/23-pg7.3_001.txt,0,1,0,
2015/23-pg7.3_002.txt,0,1,0,
2015/23-pg7.3_003.txt,1,1,0,
2015/23-pg7.3_004.txt,0,1,0,
2015/23-pg7.3_005.txt,1,1,1,"权威阐释，主动回应国际涉华重大关切 

 进入新世纪以来，随着国际格局深刻变化，特别是随着中国成功应对国际金融危机冲击并保持经济持续健康发展，国际社会对中国及中国共产党的关注程度显著提高"
2015/23-pg7.3_006.txt,0,1,0,
2015/23-pg7.3_007.txt,0,1,1,从中国经济增长贡献率的变化中可以看出三个重要特点：一是国际金融危机爆发后，中国经济增长对世界经济走向复苏发挥了重要作用；二是中国对世界经济增长的贡献率已经超过美国，成为全球第一；三是近年来中国经济增长速度开始逐步回落，但由于经济规模持续扩大等因素的影响，对世界经济增长的贡献率还在上升
2015/23-pg7.3_008.txt,0,1,0,
2015/23-pg7.3_009.txt,0,1,1,我国正处于新常态下加快调整经济结构、经济从中低端迈向中高端的关键时刻，而且此前为抵御国际金融危机冲击已经采取了力度较大的刺激政策，现在还处在前期刺激政策消化期，若再实行逆经济发展趋势而动的强刺激政策，政策的边际效果明显递减不说，还会导致结构问题更加严重，并扭曲市场机制
2015/23-pg7.3_010.txt,0,1,0,
2015/23-pg7.3_012.txt,1,1,1,1973年和1978年两次石油危机导致的全球性经济衰退动摇了福利国家的财政根基，欧洲福利国家开始对慷慨的社会保障制度进行反思，第一轮“瘦身”改革由此启动；20世纪90年代以来，老龄化和婴儿潮倒逼几乎所有发达国家对医疗、养老和失业等缴费型保险制度进行深度改革，对非缴费型福利政策进行广泛收缩，形成第二轮改革，其特点是很多国家在制度结构调整上取得丰硕成果；2008年的国际金融危机和2010年的欧洲债务危机诱发第三轮改革，包括提高最低缴费年限、延长法定退休年龄等的参数改革取得明显成效
2015/23-pg7.3_013.txt,1,1,0,
2015/23-pg7.3_014.txt,0,1,1,“历史终结论”认为，西方资本主义的政治、经济体系已成为“人类社会的最终形态”，导致这些年来西方理论界对国内治理的“无目标、多主体”主张，造成对金融衍生化发展趋势的放任，最终演化成2008年的金融危机
2015/23-pg7.3_015.txt,0,1,0,
2015/23-pg7.3_016.txt,1,1,1,在西方国家受国际金融危机影响而不断缩减对非承诺的背景下，这种推动力显得尤为突出
2015/23-pg7.3_017.txt,0,1,0,
2015/23-pg7.3_018.txt,0,1,0,
2015/23-pg7.3_019.txt,0,1,1,改革开放以来，无论面对苏东剧变和国内严重政治风波还是面对敌对势力西化、分化图谋，无论遭遇国际金融危机的冲击还是经受特大自然灾害袭击，我们都沉着应对、化险为夷，把中国特色社会主义不断推向新的发展阶段
2015/23-pg7.3_020.txt,0,1,0,
2015/24-pg8.1_001.txt,1,1,1,"新华社发 
 在世界经济增速放缓、国际金融危机影响仍未消除的今天，全球主要经济体的关注目光已从危机转向经济结构的改革和创新"
2015/24-pg8.1_002.txt,1,1,1,国际金融危机爆发以来，发达国家不同程度地遭遇了危机冲击，复苏之路走得很不稳当，对于全球发展事业的投入力度再打折扣
2015/24-pg8.1_003.txt,1,1,0,
2015/24-pg8.1_004.txt,0,1,1,金融危机以来，中国出口增速从两位数下降到个位数，出口导向型投资和就业受到一定影响，一些低附加值制造业企业出现困境
2015/24-pg8.1_005.txt,1,1,0,
2015/24-pg8.1_007.txt,1,1,1,2008年国际金融危机以来，西方也出现了对自身制度、模式或治理能力的反思，其中对经济制度和模式的反思比较多
2015/24-pg8.1_008.txt,0,1,0,
2015/24-pg8.1_009.txt,0,1,0,
2015/24-pg8.1_010.txt,0,1,1,"财政吃紧　花钱更要精打细算（政策解读）
去年全国财政收入增8.6%，增幅为1994年分税制改革以来最低
作者：李丽辉;蔡华伟
时间：2015-01-31

制图：蔡华伟 
 

 本报记者　李丽辉 

 2014年，全国财政收入增长8.6%，这一增速是近些年来最低的，比受到国际金融危机冲击的2009年还要低"
2015/24-pg8.1_011.txt,1,0,0,
2015/24-pg8.1_012.txt,0,1,0,
2015/24-pg8.1_013.txt,0,1,0,
2015/25-pg8.2_001.txt,1,0,1,因此，国际金融危机后，发达国家开始反思制造业空心化问题，纷纷实施“再工业化”战略，试图重振制造业
2015/25-pg8.2_002.txt,1,1,0,
2015/25-pg8.2_003.txt,0,1,0,
2015/25-pg8.2_004.txt,0,1,0,
2015/25-pg8.2_005.txt,0,1,1,目前，世界经济复苏低于预期，产出缺口依然保持高位，一些国家还在消化高负债、高失业率等金融危机的后续影响
2015/25-pg8.2_006.txt,1,1,0,
2015/25-pg8.2_007.txt,0,1,0,
2015/25-pg8.2_009.txt,1,1,1,"金砖国家，转型中砥砺前行（权威论坛）
从增量到提质　以合作谋共赢
作者：张慧中;刘栋;王海林;王欲然;吕鹏飞;谢亚宏
时间：2015-01-26

在全球经济仍未摆脱国际金融危机影响的今天，金砖国家经济增速有所放缓"
2015/25-pg8.2_010.txt,0,1,1,日趋严重的失业问题、日益加剧的两极分化、频繁爆发的金融和经济危机、国际垄断资本对全世界的剥夺，特别是苏联东欧国家快速转向资本主义引发空前经济灾难，以及2008年以来始于美国、席卷全球的国际金融危机，再次证明了马克思主义经济学的一个论断：资本主义生产的真正限制是资本自身，资本主义生产总是竭力克服它所固有的限制，但它用来克服这些限制的手段，只是使这些限制以更大的规模重新出现在它的面前，从而使矛盾和危机在更大的范围和更广的区域里爆发
2015/25-pg8.2_011.txt,1,1,0,
2015/25-pg8.2_012.txt,0,1,1,国际金融危机以来，法国的经济实力在下降，贸易、制造业、金融业的发展都举步维艰，经济因素直接制约了法国的国际影响力
2015/25-pg8.2_013.txt,0,1,1,这主要源于国际金融危机冲击之后国家出台了一系列刺激经济增长的措施，4万亿投资主要投到了基础设施建设上，带动了劳动力市场对农民工的需求，这几年农民工的工资收入一直增长较快
2015/25-pg8.2_014.txt,1,1,0,
2015/25-pg8.2_015.txt,0,1,1,在长达一小时的演讲中，奥巴马将重心放在内政上，不仅宣布美国经济已经摆脱了国际金融危机的影响，“翻开新的一页”，而且提出要进一步缩小社会贫富差距，让更多经济政策向中产阶层倾斜
2015/26-pg8.3_001.txt,0,1,0,
2015/26-pg8.3_002.txt,0,1,0,
2015/26-pg8.3_003.txt,0,1,1,受国际金融危机的影响，全球市场需求整体不旺已是相当一段时期的事情
2015/26-pg8.3_004.txt,1,1,1,2008年国际金融危机爆发后，印尼汲取在亚洲金融危机中的经验教训，展现出良好的“免疫力”和抗压力，政府出台了多项经济措施来化解危机造成的负面影响，包括加大对基础设施投资，建设六大经济走廊，推动农业和制造业发展，出台一揽子税收减免政策等
2015/26-pg8.3_005.txt,0,1,0,
2015/26-pg8.3_006.txt,1,1,1,这一增速，比受国际金融危机冲击的2009年还要低，是近十几年来最低的
2015/26-pg8.3_007.txt,0,1,1,诺贝尔经济学奖得主约瑟夫·斯蒂格利茨曾经指出，美国政府前些年错误地放松了金融监管，导致了金融危机的发生，部分就与金融财团的游说相关
2015/26-pg8.3_008.txt,1,1,0,
2015/26-pg8.3_009.txt,0,1,0,
2015/26-pg8.3_010.txt,1,1,0,
2015/26-pg8.3_011.txt,1,1,1,埃德加·沃克对本报记者表示，德国政府追求预算平衡目标，一是履行《财政平衡法》的法律义务，二是出于对国际金融危机的反思
2015/26-pg8.3_012.txt,0,1,0,
2015/26-pg8.3_013.txt,0,1,0,
2015/26-pg8.3_014.txt,0,1,0,
2015/26-pg8.3_015.txt,0,1,0,
2015/26-pg8.3_016.txt,1,0,0,
2015/26-pg8.3_018.txt,1,0,0,
2015/26-pg8.3_019.txt,0,1,0,
2015/27-pg8.4_001.txt,0,1,0,
2015/27-pg8.4_002.txt,1,1,0,
2015/27-pg8.4_003.txt,1,0,0,
2015/28-pg9.1_001.txt,0,1,0,
2015/28-pg9.1_002.txt,0,1,0,
2015/28-pg9.1_003.txt,0,1,0,
2015/28-pg9.1_004.txt,1,1,0,
2015/28-pg9.1_006.txt,1,1,0,
2015/28-pg9.1_007.txt,0,1,0,
2015/28-pg9.1_008.txt,0,1,1,一个时期以来，全球制造业进入一个较长的深度调整期，这一方面是受国际金融危机的深刻影响，同时也反映出制造业本身创新乏力、新的增长点难觅
2015/28-pg9.1_009.txt,0,1,2,随着国际金融危机影响加大，法国流浪汉的数量近年来一路攀升，据统计，2012年仅巴黎地区就有2.88万无家可归者 || ”受国际金融危机影响，欧洲各国失业率上升，导致一些社会救助事业的支出削减，救助力度下降，与往年相比，市政机关救助站的开放床位减少了一半
2015/28-pg9.1_010.txt,1,1,0,
2015/28-pg9.1_011.txt,1,0,0,
2015/28-pg9.1_012.txt,0,1,2,2008年以来，中国得到了来自拉美的能源、矿产等原材料支持，成功抵御国际金融危机造成的负面影响，保持了国民经济持续快速增长 || 同时，中国经济的高速增长，拉动了拉美大宗初级产品的出口，成为拉美迅速克服国际金融危机冲击和保持经济增长的最重要因素之一
2015/28-pg9.1_013.txt,1,1,1,"本报记者　王海林摄 
 

 本报驻巴西记者　王海林 

 近年来，受国际金融危机影响，美国经济增长乏力，欧洲经济陷入滞涨，中国同其他新兴市场经济体一起成为推动经济全球化进程的重要力量"
2015/28-pg9.1_014.txt,1,0,0,
2015/28-pg9.1_015.txt,0,1,0,
2015/29-pg9.2_001.txt,0,1,0,
2015/29-pg9.2_002.txt,0,1,1,受国际金融危机影响，立陶宛2009年深陷经济衰退泥淖
2015/29-pg9.2_003.txt,0,1,0,
2015/29-pg9.2_004.txt,1,1,0,
2015/29-pg9.2_005.txt,1,1,0,
2015/29-pg9.2_006.txt,1,1,0,
2015/29-pg9.2_007.txt,1,0,0,
2015/29-pg9.2_008.txt,0,1,0,
2015/29-pg9.2_009.txt,1,1,1,根据现场发布的报告，受国际油价走低、亚洲航空市场迅猛发展等因素影响，全球航空业有望在2015年迎来大幅回暖，彻底告别2008年国际金融危机以来的“艰难岁月”
2015/29-pg9.2_010.txt,0,1,0,
2015/29-pg9.2_011.txt,1,1,1,国际金融危机以来的历史经验告诉我们，基于“货币万能主义”的量化宽松货币政策并非重整经济的万应灵丹，反而加剧全球汇率动荡、金融风险和经济失衡
2015/29-pg9.2_013.txt,1,1,1,会议认为，世界经济仍处在国际金融危机后的深度调整期，明年世界经济增速可能会略有回升，但总体复苏疲弱态势难有明显改观，国际金融市场波动加大，国际大宗商品价格波动，地缘政治等非经济因素影响加大
2015/29-pg9.2_014.txt,1,0,0,
2015/29-pg9.2_015.txt,0,1,0,
2015/29-pg9.2_016.txt,0,1,0,
